date,rating,content
2014.11.12,10,"I went to watch this film, not knowing much about the background of the story or what it was exactly about. It started off well, although in my opinion it did drag on for a long period of time before they actually ended up in space. This does not effect the film though or my rating one bit, as it all worked out in the end and the build up was necessary! The special effects in this film are awesome, and are used in a way which I was literally at the edge of my seat, in shear anticipation, suspense and a slight sense of nervousness. Its very tense in many parts, and it certainly keeps you thinking. I don't know how people in the right state of mind can give this film a 1 star, or say 'disappointing', 'rubbish' 'stick to batman, Nolan'! These people don't know what they are talking about and are just trying to be picky and find a way to make the film look bad! Its a brilliant film, something suitable for all the family! Definitely a film for everyone, one of the BEST MOVIES EVER!"
2015.01.14,0,"The film outright fails for me, because it's about all the vital stuff in life, love, loss and new discovery as each one nested in the capacity of our minds for vision. But Nolan is a logician, a geometer who has to know everything in his narrative world in advance before he can construct it. So he doesn't get any of it in an intuitive way, an allusive way, a fluid way for appearances to suggest things. He cites Zerkalo as influence, next of course to 2001, a masterwork with an elusive logic, not wholly tractable, not complete, not causal, a spontaneous capacity for images and connections between them. But he does the opposite, 2001, something tractable, complete, causal, not spontaneous. Logical. (Cool tidbit. One of the great discoveries of the past century is a limit in formal logic that implies there's more that is true than provable in a given system, something that every aware creative person knows intuitively, axiomatically to be true. I like to think this is why Malick abandoned philosophy for the cinema, proof for expression. Flipped around it means that if you stick to what is strictly provable within your narrative you must miss out on some expressible truth.) This logic screams at me in one particular strand of plot, the ghostlike presence in the girl's bedroom, at first mysterious, but it's actually Nolan's way of creating the explanation of what he's going to do inside the black hole, which is his way of creating the metaphor about love as a powerful force. How? An actual force that transcends spacetime! (Btw, all that fuss about a renowned physicist assisting the production and they go ahead and film all that black hole stuff?) In other words the only way he can create metaphor is by having it be a plot device, so that the profundity of what happens to us must be accompanied by its narrative explanation; it only succeeds in reducing the intuitions we have (about love, connectedness etc).  What's left is Nolan's own journey in space towards images that expand understanding. This would be his most ambitious so far. Does he do anything interesting? The Dustbowl interviews show he wanted a more grounded approach, a good idea to start among cornfields. Better action than before. But still unimaginative. A big indication for me was the scene after Coop wakes up from cryosleep and checks his messages from Earth; an entire life has gone by, and among all the possible images that Nolan could have put there to evoke that life, in a time when so much of our vision is mobile and we carry with us cameras everywhere (even more so in that near future), he gives us static monologues before a desk. The same teary tone. What a tragedy of inexpression!  The mind at play here is like the spectral Coop trapped in that boxed space behind bookshelves and able to see only loops. Nolan gambled here of course, tried to elevate himself to more than contraptions; failed. It turns out he can only roar about that night which great filmmakers gently recall without explaining. Why this man is held in high esteem in a medium that should celebrate visual ability while a modern calligrapher like Shunji Iwai is an unknown says it."
2014.11.10,7,"As directed by Christopher Nolan, he of the pretentious, derivative, mind-bending crap-fest that was Inception and the vastly over-rated Dark Knight trilogy, I fully expected Interstellar to have plot holes you could pilot a space station through—and, with a whopping running time of 169 minutes, I figured staying awake would be a task almost as gargantuan as the film's black hole (which is actually called Gargantua—that's just how gargantuan it is!!!). Sure enough, the preposterous pseudo-scientific plot can be picked apart with ease, but the film itself is something of an anomaly: although it is a grossly indulgent pile of pretentious hooey that stretches plausibility to breaking point, I found myself entertained throughout. Interstellar is so far up itself that it actually transcends all the laws of cinema and proves to be a rather enjoyable piece of big-budget baloney as a result. For starters, we get Matthew McConaughey's farmer Cooper, who is chosen to pilot NASA's only spacecraft, despite having spent the last decade or so growing corn. Then we get two of science-fiction's most aesthetically awkward robots in the form of A.I. units TARS and CASE. After flying through a worm-hole, Cooper lands his spacecraft in several inches of water and then surfs a massive tidal wave. We see a planet so cold that its clouds are solid ice. We have a mad scientist who rants about the human instinct for survival while head butting Cooper with his space helmet. Although Michael Caine's character spans 23 years, he doesn't look a day older than when we first see him (his voice just gets a bit hoarse, but not Batman hoarse). And Cooper enters a black hole where he ends up behind a 5-dimensional bookcase that allows him to manipulate gravity to send a message to his daughter via wristwatch!!! And that's just the stuff I can recall right now (it's waaay past my bed-time and I'm very tired). If only there had been a few ninjas, some gratuitous female nudity (perhaps a race of insatiable, sexy alien maidens with over-sized breasts), a planet of space zombies, and a laser battle, this would have been the perfect so-bad-it's-good movie. 7/10: it's too wonderfully silly for me too hate on it as much as I really should."
2014.11.08,9,"Christopher Nolan directs an enthralling space odyssey, co-written with his brother Jonathan. This movie lives up to the hype and is one not to be missed. The earth is chocking as it is a starving Dirt Bowl. The future is dim as farmers are producing less and less to feed the population. Cooper(Matthew McConaughey)is a former test pilot and widower raising two children, fifteen year old Tom(Timothee Chalamet) and ten year old Murph(Mackenzie Foy), who is suspended from school for fighting. She refuses to believe the school books being right, saying the Apollo missions were faked in order to bankrupt Russia's space program. Cooper and daughter stumble across the remnants of the believed to be defunct NASA, where Professor Brand(Michael Caine) convinces Cooper he is the only one to command a mission to be launched into space in search of a new planet that can sustain life. The flight must enter a wormhole that will warp time, but allow a crew to rescue data from explorers, who preceded them. A member of Cooper's mission is Brand's daughter(Anne Hathaway). Deep on the mind of Cooper's daughter is the fact that if and when her father makes it back to earth, he will be the same age or older than her due to the time warp. No little green men, no aliens in sight. There are a couple of highly intelligent computerized robots, so to speak. Visually awesome and enhanced by Hans Zimmer's score. McConaughey seems driven and invested. Young Miss Foy is very watchable. And Jessica Chastain is excellent in the role of the adult Murph. Also in the cast: John Lithgow, Wes Bently, Matt Damon, William Devane, Casey Affleck and Ellen Burstyn. Plus the voices of Bill Irwin and Josh Stewart. INTERSTELLAR is stellar!"
2014.11.08,6,"Got to watch it on in IMAX format last night and found the IMAX experience disappointing, still trying to understand if the effort to shoot in 70mm was worth it. Same low def, blurry type of delivery as watching Gravity on a plane. Mentioned Gravity at the outset, as it comes to mind more often while watching Interstellar than Kubrick's 2001, I guess not what Nolan brothers were shooting for... So, a 2nd display of spinning debris in the cosmic emptiness in 12 months, while trying to make this cinematically thrilling and engaging denotes some sort of gumption, not that Hollywood haven't seen that kind of FX sequeling so many times. Let's say that making movies in 2014 about stuff in space is not easy, in a space where sound waves don't travel and silent movies are long extinct for a reason. Interstellar however is not a very quiet movie at all, lot of vibrating spacecraft and gripping soundtrack as fillers. Kubrick got that right back in 68 using the Blue Danube to keep us connected to the scenes that everyone ever since used as textbook on any extraterrestrial imagery. Nolan is telling a very simple story in a not very precise and confident rendering, adding several disjointed mini-stories in the main one, and ending it with the grand reunion of all characters that have not died explicitly on screen after 2 and a half hours and basically telling the world that time travel is possible and it will be soon available at a farm near you. I will be brief on my rating of the main cast: Matt McCon is looking more and more like Peter Newman in the 70s and getting pretty good, followed by Jess Chastain with solid delivery, the rest are a mess: Anne Hathaway is 3/10 and Matt Damon, boy ... what happened to him ? Michael Caine is OK, but no cigar. The plot is pretty shabby when looked from above (pun intended)and the mini new age anecdotes are kept in check until the last half hour when we are subjected to full blown loss of control over what/when/how/where.. anything goes, keep calm and wait until everyone's standing up. Wait for the video."
2014.11.14,5,"I am baffled by the near universal praise this movie is receiving here on IMDb.  Out of 2 hours and 49 minutes:  about a half hour was spent watching people crying - every star got their turn;  about a half hour was spent watching people docking spacecraft with their joysticks under great duress. Really? With that AI robot thingie we can't automate the docking? And what oh what does docking add to the story?  about another half hour was spent watching Matt Damon in a dead-end downer subplot; and then another half hour was spent watching cornfields burning in the distance - why? Just, why? So right there we could cut the movie down to about an hour, and we will only have about 40 minutes left to go. Leaving maybe 10 minutes or so that were visually interesting... moderately. There were no visual breakthroughs of any kind in this movie - zip. And listen, I am a lifetime sci-fi fan. So the movie had a wormhole, and some time distortion. Please, is that in itself enough to satisfy anybody who cares about this stuff or do you maybe have to elaborate and get creative? There was simply nothing of unusual intelligence or quality in this movie. Not the writing, not the acting, not the directing, not the visuals. In the large theatre where I saw this with hundreds of people, one person starting clapping at the end. And the crowd laughed. If you're a Christopher Nolan fanboy, then by all means go and enjoy yourself and give it a ten. If that's not you, spend the time doing your taxes or something, you will thank me."
2015.04.13,9,"I found Intestellar a beautiful movie to watch and be enthralled by. After countless low grade science fiction movies parading across the screen over the decades, this one will stay with me.  The viewer should watch it for story and not for the science - the cinematography is beautiful without being flashy; the acting is brilliant and musical score works perfectly with the story. I was engrossed by the movie from start to finish, held there by the humanity and feeling portrayed by the director and the actors. Why people feel the need to compare Intestellar to Kubrick's 2001 is puzzling - this is a completely different movie and one that, when I think back to watching 2001, is infinitely more watchable. Why people feel the need to pile in rate the movie '1' is beyond me and, at the time of this writing 570,000 people had averaged the rating out to 8.7 - so, don't listen to the hate, just watch it and enjoy."
2020.11.14,10,"Everything about it was brilliant; FX/cinematography/score/sound/acting/story, and the enjoyable snippets of humour throughout Shocklingly good & by far the best sci-fi movie to exist In my top 5 movies for sure!"
2019.12.08,10,"This is first time ever that i claped to a movie, and i mean EVER. This is just incredible. There's no other movie as close. It could easily be the best I've ever seen. Just wow...."
2018.05.12,10,"'Interstellar (2014)' is a space-epic that feels remarkably intimate and emotionally resonant while also being sweeping in scope and visually stunning. The mixture of earthy textures and sleek sci-fi aesthetics makes for an interesting visual juxtaposition between the two sets of characters. While its third act does get a little existential and abstract, the narrative reasoning behind it and scientific integrity leading up to it allows for constant believability. This film never fails to have an impact on me, it is truly breathtaking work. In fact, it is one of my favourite pictures of all time. 10/10"
2019.10.05,10,One of the best movies i have ever seen in my life!
2014.11.14,10,"Interstellar, Another feather in Nolan's cap, This movie is surely one of the Nolan's finest blend, it had everything that makes you glued to the seats and those nail biting moments I can watch it again and have the same feeling as watching it for the first time, and don't be fooled by some idiots claiming that the movie is way too technical and you need to brush up your Physics before watching the movie, don't fall for this bullshit, the movie is clear and concise and well not to mention but just like any other Nolan movie this one also leaves much to your interpretation and I believe that's what makes the movies of Nolan stand out from others, it's all about IMAGINATION with a good bit of science and what could very well be a reality, I don't want to spoil it for you by revealing any interesting parts of the movie, I would recommend the movie to anyone who loves watching fiction movies that makes you believe in the fiction they portray, yes we are far from the reality, but when you are in there watching this movie, those 3 hours you become a part of the movie and it becomes the reality, few movies have given me such experience in the past, and this one definitely tops the chart!"
2019.10.05,0,This film gave a fresh new experience of a space flick.
2014.11.08,6,"The problem is... Stellar is so complex and confusing you are at the mercy of tying together so many scientific issues you get bogged down in the constant slow dialog and the dragging delivery of the twists and turns of what has got to be the most complex multi-plotted movie I've seen in years. I sensed 'overkill' of some scenes that seemed constantly drawn out that if I had a remote I would have fast forwarded through many parts.  I am a big Sci-Fi movie lover and as such I will bring huge praise to the writers and producers of well made movies of this kind. Before going to see this much anticipated film that was given spectacular and high praise from several cites such as IMDb, I was dumbfounded by what appeared to be a movie almost impossible to find fault with in those reviews. Whats more this film was much too long (2 hrs 55 minutes) including previews of trailers. No human bladder should be put to such an ungodly test. Lastly I want to again point out that many reviews are suspect in this world of questionable truths of opinion."
2015.03.28,10,"The movie deserves more than 1 Oscar. I was looking at people's reviews and i was SHOCKED. how can a Great Movie have so much different impact on its watchers!! Interstellar is a movie that makes you fall in love with it. the sound tracks, the score, the emotions, the Love, every second of the movie is great. though the movie couldn't be this great without the sound tracks made by Hans Zimmer. most of the work done for the movie was real, the Nolan's style. The most obvious thing that you'll notice when watching the movie is the fact that none of the things would have happened if LOVE hadn't existed. Matthew Mcconaughey's act was marvelous. the emotions make you cry multiple times throughout the movie even if you're watching it for 101st time. Interstellar was really more SCI- than FI, that's why it's so much different and better than any other outer-space movies.  The Interstellar doesn't deserve less than 7 out of 10 if you wanna rate it."
2014.11.04,6,"How do we begin to describe 'Interstellar', Christopher Nolan's most ambitious film to date? There will probably be no doubt, once you've seen it, that it reaches for the stars; whether it manages to get there is quite something else altogether. Whereas 'Inception' showed the filmmaker's refusal to be restrained by physical dimension, his latest sees him attempt to take an even bigger leap across space and time, envisioning our three-dimensional reality as part of a larger five-dimensional whole, and employing some of the very best technical wizards to create such wondrously dazzling visuals that you cannot help but be mesmerised. By imagery alone, it is flawless. A dying dust-choked planet Earth in the near future is depicted in a somewhat familiar yet eerily unsettling landscape of agrarian society. A single spacecraft is seen as a gleaming spark against Saturn's giant gaseous rings. Bright flashes alternate with pitch darkness as the same spacecraft enters a wormhole to emerge in a different galaxy. Each planet we explore in this brand new world is a sight to marvel in itself - one an endless expanse of water where waves rise higher than the eye can see; another is pure ice, where even the clouds are snow chunks. And amidst such surreal beauty, the one scene that will probably stay in your head for a while is that of different moments in time as a binary puzzle, meant to illustrate a key relationship in the film about gravity and time. Since his breakthrough hit 'Memento', Christopher has displayed a fascination with twisting time, and 'Interstellar' is no different. It may unfold in a largely linear fashion, but it plays with time more than you realise. On one hand, time is relative, such that one hour on a foreign planet counts for seven Earth years passed - so much so that while Matthew McConaughey's NASA test pilot named Cooper looks the same throughout the film, Timothee Chalamet and Mackenzie Foy as his 15- year son Tom and 10-year old daughter Murphy are replaced midway by Casey Affleck and Jessica Chastain respectively. That is the easier part - and then there is the scientific mumbo-jumbo that sees time in the context of black holes, gravitational singularities and the possibility of extra-dimensional space. Another hallmark of Christopher's films has been their cerebral aspirations, but 'Interstellar' surpasses all his previous works by (over)reaching into an unnecessarily convoluted labyrinth of hokey quantum physics. To be sure, it is very serious about being serious, throwing about plenty of technical dialogue and making no apologies for assuming that its audience for smart intelligent beings. A lot of that will undoubtedly whiz by on the first viewing, but by trying to engage on such an intellectual level, it ultimately becomes the cause of its undoing with a logic-defying second half that cross- cuts furiously between Cooper in a race-against-time up in space and Murphy in a similar position back on Earth. Even without thinking too much into it, one already gets the nagging sense that it violates its very own relativity principle of one hour versus seven years. Yet ironically, that is also the most entertaining segment of the film, which otherwise spends too much time (in Earth years, we may add) on melodramatic partings and monotonous stretches in space. With his brother, Johnathan, Christopher wraps the heady interstellar voyage around the bond between parent and child, or more specifically, that between Cooper and Murphy, who takes the parting especially badly; but these supposedly heart-rending scenes at the start are overwrought, and no thanks to Hans Zimmer's incessantly intrusive score, terribly manipulative. In contrast, a simple scene where the camera is simply trained on Cooper as he cries his eyes out watching years and years of backlogged video messages left by his son back on Earth is much more poignant - and without a soundtrack that instructs you how to feel. Much as Christopher tries to ground the movie in the humanity between Cooper and Murphy, 'Interstellar' is better appreciated as an exposition on big ideas - and there are many bandied about here. Mankind's place in space is encapsulated in McConaughey's lament that 'we used to look up at the sky and wonder at our place in the stars; now we just look down and worry about our place in the dirt'. Much later on, Matt Damon pops up to make an emphatic point about survival as the primal instinct, and by that, we mean survivial of the individual, not the human race. That is nicely contrasted against the motivation behind Cooper's mission itself, which his mentor Professor Brand (Michael Caine) reveals on his deathbed to be much more selfless - or selfish, depending on your perspective - than what he had initially told Cooper. Similarly, 'Interstellar' is a film of many contradictions. It wants so desperately to be intellectual, so it grounds its science in the theories of renowned CalTech physicist Kip Thorne, but it violates these principles in favour of building a more thrilling (and complex) narrative. It wants to be moving, but it under-develops the relationships between its characters and then tries to wring emotion out of every intimate scene. And at the heart of it is an unblinking motivation to be important, to be significant, to be monumental, to matter like Stanley Kubrick's masterpiece did, and to be both science and fiction at the same time. Indeed, there is no doubt it reaches for the stars, but 'Interstellar' remains right where we are - gazing up at these constellations, and never quite getting any closer to them."
2015.01.21,3,"Science Fiction is not an excuse for lazy writing and sloppy direction. Starts off showing flowing fields of thriving green vegetation – constantly bombarded by massive dust storms and yet continues to grow and thrive. Then, we are supposed to believe that a drone – one that can fit in the back of a pickup truck has enough solar cells to power 'an entire farm.' After that, Jonathan Nolan and Christopher Nolan (Screenplay) expect us to believe that a retired NASA pilot, who never left Earth orbit and survived crashing his orbital spacecraft, is more experienced to go on an interstellar voyage than the astronauts that have studied and prepared for the voyage. Okay, I'll admit this one is possible, but not likely. The first planet they decide to visit – the one so close to a black hole it has significant time dilation – the one covered in water and deluged with huge waves every hour, (one of which destroyed the original exploration spacecraft and killed the pilot – not detected by the spacecraft instruments, by the way) is a prime candidate for colonization. Then, when the next huge wave arrives, Christopher Nolan (Director) makes us watch as one of the astronauts stands by the spacecraft door for several seconds (plenty of time to get in the spacecraft) watching the wave approach and is washed away. Why did he stand around waiting outside the spacecraft in the first place! Nonsensical! The next thing the Nolan brothers expect us to believe is that an astronaut who volunteered for what was probably a one-way mission suddenly goes crazy, becomes a coward, falsifies data, and turns into a murderer! Were his rescuers going to leave him on the planet to die after they found out the planet was uninhabitable! Don't think so! Later, this same coward astronaut decides to take a chance and risk his life opening the spacecraft hatch after warnings that doing so would cause a blowout. I guess we supposed to believe he is that crazy!"
2015.04.09,9,"I know that Interstellar is a sci-fi movie, not just that, but it's also based on theories made by scientist Kip Thorne, actually that's what makes this movie special to many people. Also, the movie shows the most accurate simulation of wormholes and black holes. But the real reason why people feel touched by this movie is the emotions represented by the Cooper-Murph relationship, Brand-Edmunds relationship and Dr.Mann's courage turned into cowardliness. All of these complicated emotions are the foundation of this movie. People may forget all about relativity, wormholes and black holes, but they will never forget the touchy moments through the movie when their tears silently came out. When I compare Interstellar with Inception, I find that the idea of Inception is more original and more creative, while the emotions in Interstellar are far more effective. Both are masterpieces from the great filmmaker, Christopher Nolan, whom I thank for all of his original and unforgettable movies."
2014.11.08,10,"If there was ever a movie that impressed me this much it would be Kubricks '2001. Space odyssey' and Scotts 'Blade Runner'... This one tops both... Those who respect both of above mentioned films and directors will know what I'm talking about Everything is in it's place here: the direction, the storytelling, the musical score, the acting, the seriousness and grandness of it all, even the little humor breaks are quality beyond doubt Emotive drama dialogs and sequences are so well placed and paced, not feeling pathetic but on the contrary so much thought provoking... Nolan has made his lifetime masterpiece"
2014.11.05,10,"I believe that the film did more than enough justice to the science fact/fiction part of it. With this movie, Christopher Nolan tried to answer some questions that science is yet to. The transition form fact to fiction was seamless. Even though some of the sequences in the movie are open to scientific debate, they are simply beautiful - visually and emotionally. As far as the story goes, I could care less as the stunning visuals and great background score more than makes up for it.  For those who are not fully satisfied with the story, I can understand, could be because of a very high bar set by Christopher Nolan himself. However, Don't let it hold you back if you like Nolan's movies. If you're gonna watch it, watch it in IMAX. ﻿"
2014.11.12,10,"I watched this movie last week and honesty, after the ending credits, I couldn't talk like before. I couldn't think like I used to be. My head was exploding...It was the second time my head hurts like this (First time was Memento). You will not believe this movie's greatness and amazing work unless you know it's Christopher Nolan's masterpiece. What makes it even more amazing is all you see is really built and they're not green screen or anything. It's his specialty to make classic amazing movies. This one is the best movie of his entire works. You can feel every second... I will not say more...Just go and watch it...also don't forget to listen carefully as well. Sounds and musics are phenomenal. Go and watch it... Now..."
2021.06.06,10,"I wish I could listen to my favorite song for the first time again. I wish I could do that. And this is the film. This is it. The one film I wish I could watch for the first time again... So much more than sci-fi. So much more! Thank you to the creators, thank you for this experience. I am humbled by your talent. Just wow."
2014.11.15,8,"Uh-oh, here I go again. The movie's out, what, a week or so as I write this, and IMDb voters have it ranked the 11th best movie of all time!!?? If there's justice in a rational world this would never happen. But it's not a rational world anymore now, is it, when an MIT professor can be found on tape explaining how the President's signature health care law was built on lies and deceit, and the media isn't even interested in covering the story. I could rant on but what's the point. I guess if your name is Nolan, any movie that comes out with the director's fingerprints on it will be hailed as monumental. I don't have a beef with Nolan personally, I think he makes some visually fantastic films (this is one to be sure), but most of the time I think the hype precedes the product and then everyone else falls in line singing the praises. Case in point - 'Interstellar'. Nominally a sci-fi thriller, the picture devolves into something of a time travel anomaly that leaves the viewer scratching their head when hero Cooper (Matthew McConaughey) finds himself on the wrong side of the bookshelves in one of the picture's pivotal moments. I'm sitting there thinking 'this is what I came to see the movie for'? I'm not even going to start on Coop's selection to save the planet just by showing up at Professor Brand's (Michael Caine) facility. Which by the way, didn't it start out as some shack in the desert? When we get a tour of the place, it's got NASA central looking like a global conglomerate. Speaking of which, how is it NASA's still around for this massive undertaking to repatriate all of Earth's citizens to another planet? Unless I'm mistaken, NASA's primary goal now is Muslim outreach and all the best and brightest brains have farmed out. My head is starting to hurt. It was a small theater crowd last night, and I usually don't do this, but since a gentleman ahead of me held the door as I filed out, I asked him what he thought of the movie. His exact words were 'That was a piece of excrement', only he used the more colloquially popular term for excrement. I wouldn't go that far, but if one hour in the wormhole equals seven years of Earth time, you're going to get old real fast trying to understand this picture."
2014.11.22,6,"Honestly, I was expecting more from Christopher Nolan. The man is capable of unique vision, of scope that comes across only every once in a while. Such as seen in Inception and The Dark Knight. But this? This is still a good movie, but that's all. It's not great, mainly because of limitations in storytelling, dialogue and style. The biggest problem is that Nolan's faults shine through more than usual. His over-reliance on exposition dialogue, his longwindedness and tendency to linger too long in certain scenes. In most of his movies you get the sense that he had one idea too many. Well, in this he had easily two or three ideas too many. This could have been a two hour movie, without a doubt, and it would have been better for it. It also seems to have problems deciding what it's trying to be. Is it a hard scifi epic along the lines of 2001: A Space Odyssey, or something more leaning towards drama and so called space opera. Certain scenes lean more towards the former, some towards latter, and they don't mesh at all. That being said, it's a fine movie. First of all, it's absolutely gorgeous. I have slight problems with the designs of the actual planets, but every single shot of space is jaw-dropping. I also like that they went and paid actual scientists to figure out what a black hole might look like, among other things. That shows dedication and certainly makes for a very memorable visual. The cast is also superb. The problems with the characters stem from the script, not the actors, and all of them have great chemistry together. One of the underlying themes in this movie is the relationship between father and daughter. Both Matthew McConaughey and Mackenzie Foy, as well as Michael Caine and Anne Hathaway make for a great pair and I have no complaints about their performances. Alas, I just cannot call Interstellar a great film. The ending alone would ruin it for me, but the whole journey is so needlessly long and slow that I never got into it. The movie has a lot of good ideas - the dying Earth, the robots, the black hole's affect on space-time - but those ideas are poorly realized and the whole just isn't as good as Nolan's previous work. It's worth watching, certainly, and it's not a bad film, not at all. Just a deeply flawed one."
2020.08.17,10,"I was speechless when I finished this film, the story, acting and visuals just seem to good to be true. For a film with such a big scale, it does a great job establishing the world and characters, it can be a lot to take in bit there is just so much emotional payoff that it makes it worth sitting through 3 Hours of film. I won't spoil anything, but the ending is just perfect. It makes you want more from the film but in a way that doesn't make it unsatisfying. I really have no complaints, it does everything it sets out to do, it is a real shame this didn't win any Oscars."
2014.12.04,6,"First, I like all works of Christopher Nolan. Even Insomnia. But this movie... When I first heard about it, I was very happy, I couldn't wait to see it. I was sure, that I will do it in Imax, because it deserves the best available! Two days ago finally, with two friends I watched it. None of us was satisfied with the result. My friend was really angry, He was joking, that we should ask our money back. I don't felt so wrong, but: The movie was way too long, very, very loud (maybe it was only a local issue, but sometimes music was so loud, that I couldn't understand what actors told). Story was more or less OK (less...) quite predictable. Science part was below my expectations. We saw lot of similarities with 2001: Space Odyssey, but that movie is a timeless classic. This one I think I'll forget soon"
2014.11.08,5,"DISCLAIMER: I'm in general, a huge Nolan fan. There are times when you can ignore plot holes in films, and times when you can't. You can overlook some when the pacing is fast, or when the film doesn't take itself too seriously. Unfortunately, Interstellar does neither - it's unnecessarily slow and takes itself really, really seriously. And it's full of plot holes, fallacies, paradoxes, and logic taking a beating in general, to fulfill some emotional quotient - which, I must say, worked on most people. Let's start with the whole premise the film is based on - in the future, earth's resources have been drained, and everyone has turned into farmers - with conscious efforts to eradicate science education in general to force people to go into farming. Let's take a moment here to realize just how ridiculous that premise is. Moving on - our protagonist is a genius NASA astronaut/engineer turned farmer (because, y'know, everyone's a farmer) - and the first half mostly shows him bonding with his family, with completely unnecessary scenes to prolong the film - like taking down a lost drone (by pointing things towards it), which had no relation to the story later whatsoever. Then our hero stumbles onto a NASA facility (if you aren't a farmer, you're with NASA) after decoding things which occurred due to... uhh, gravitational anomalies. This NASA facility, as claimed by uberscientist Michael Caine, was humanity's best kept secret, though 5 minutes into that - all our hero's family members were informed about it.  So anyways, since our hero stumbled into the facility anyway, uberscientist decides to send him into space to save humanity because, well, just like that. We get to see our hero saying goodbye to his family and immediate fast forward - he's in space! No training, no nothing! Economic storytelling, certainly, and it would've worked, had the other 'scientists' on board later didn't have to explain things and plans to him on the fly (which, for all intents and purposes, should've been explained before leaving) - and having conversations that were mostly like what college freshmen studying physics would have. (Oh, and discussions about love! Love transcending all dimensions - when humanity is at stake!) Anyway, so future earth has the technology to do all this, and build robot A.I.s which were more human than most humans, but it doesn't have doctors any more, or any other visible technological advancements for that matter. All efforts to save humanity were concentrated on ONE and just ONE uberscientist, who'd been working on his cure-all formula for years. And every other scientist have just been waiting for him to solve it all himself! (And what's this? Other nations you ask? Well there ain't no other nation apart from the USA to do earth saving, is there?) This is something I particularly take offense to, scientists don't work that way. So, Nolan throws more science at us on the fly, which everyone dodges. But in the end, everything is explained by, yep, five dimensional space! Somehow our hero gets into such a space, goes back in time (opening up a ton of paradoxes), behind a bookshelf in 5D space, and uses vague messages to communicate with his daughter back in time, instead of giving clear messages like 'I'm your father back in time'. His daughter, when all grown up - suddenly realizes that it was his father all along and we get no clue as to how she got to that conclusion - but hey, PLOT TWIST! And with that new information, she becomes the new uberscientist, saving everyone. How? By making an orbiting space station around Saturn (for which you somehow required 'quantum data' from other galaxies and black holes?). So okay uhh... it's complicated. There are however, some great visuals (3D would've done justice) and soundtrack in this, and hence the 5 - but ultimately nothing we haven't seen before. Beyond all that glitter, there's no gold - just a forgettable movie."
2019.02.28,10,"Soundtrack is amazing Realistic, 2001-ish space happenings Story without potholes It is a fantastic movie! No other way to say it. The soundtrack fits the scenes, scenes that are well writen, acted in a natural manner filling a story that just makes sense."
2015.04.16,8,"As I begin this review of Christopher Nolan's latest movie, I want to point out the gorgeous visuals that we as an audience were able to behold with Interstellar. I truly believe this to be the movie's best quality and a true feat for the people in charge of visual effects. Having said this, I believe that many viewers were divisive over the plot's complexities. In fact, this is the most emotion driven movie I've seen from Nolan, something that he isn't ultimately known for. Nolan's strenght as a director lies in his ability to present us with a vision. He is meticulous and works the technical aspect of a film like no other director today. Once again, this is proved in every frame shot for Interstellar. So leaving behind my long praise, I now redirect this review to the story. The earth is dying, as the effects of our abuse of the natural resources is taking out the crops of food we need to survive. Upon this dark scenario, former NASA engineer Cooper (McConaughey) is asked to pilot a spaceship with the purpose of crossing a wormhole that will lead to another galaxy. This, of course, in hopes of reaching three possible habitable planets explored by scientists sent there in previous missions. Given the unpredictable nature of an unknown environment such as a different galaxy, Cooper will have to decide whether he is willing to sacrifice everything for the sake of humanity or if the urge to reunite with his daughter again is stronger. Personally I liked the story Nolan told us with this film, as it left you thinking about it after the movie was over, something Nolan does very well with his projects. Compared with his previous work, there are still movies that I love more than this. Still Interstellar is a brilliant film in it's own right and yet another great addition to this great director's Filmograhpy. In the end all I can say is, if you're a Sci-Fi fan, you surely must not miss this one. It will offer an unique visual experience and leave you wondering what the hell you just watched, even if you didn't feel completely satisfied. Rating: 8/10"
